0.0001,2,0.031098178742979363,0.0833184825956686,0.052220303852689234
0.0001,3,0.03138891359758733,0.08651732481873728,0.05512841122114995
0.0001,4,0.03165432746448157,0.08927868397978461,0.057624356515303045
0.0001,5,0.03215974508991215,0.09504687151809892,0.06288712642818677
0.0001,6,0.032789471811881264,0.10292489591867061,0.07013542410678936
0.0001,7,0.033486734353565084,0.11168125396610176,0.07819451961253668
0.0001,8,0.034371485777835026,0.12111718453037155,0.08674569875253653
0.0001,9,0.03568040611987954,0.13563504501583462,0.09995463889595507
0.0001,10,0.03723780023735765,0.1513498756712379,0.11411207543388024
